Time(s),Axial drift (nm)
126.557514,-17.915872
126.655697,-17.263112
126.753880,-26.954443
126.852062,-26.139812
126.950245,-22.913090
127.048428,-35.195712
127.146610,-24.576567
127.244793,-16.448192
127.342976,-21.857361
127.441159,-9.839360
127.539341,-2.814188
127.637524,-2.654559
127.735707,-13.858924
127.833889,-8.654478
127.932072,2.251861
128.030255,-6.657029
128.128438,14.726970
128.226620,12.558111
128.324803,-2.237417
128.422986,-26.545272
128.521168,-24.332586
128.619351,-7.082895
128.717534,-10.166150
128.815717,-14.901783
128.913899,-21.875497
129.012082,-28.240122
129.110265,-27.533008
129.208447,-29.168070
129.306630,-26.813478
129.404813,-18.890023
129.502995,-19.878015
129.601178,-22.381028
129.699361,-27.575959
129.797544,-29.155969
129.895726,-31.110364
129.993909,-38.058377
130.092092,-33.043028
130.190274,-41.511581
130.288457,-28.128235
130.386640,-23.300673
130.484823,-28.591172
130.583005,-35.296488
130.681188,-34.281210
130.779371,-33.228585
130.877553,-34.356547
130.975736,-19.073604
131.073919,-31.797892
131.172102,-40.536165
131.270284,-36.782172
131.368467,-21.221282
131.466650,-13.727750
131.564832,-7.275506
131.663015,-25.182706
131.761198,-28.727891
131.859381,-15.456959
131.957563,-19.992592
132.055746,-10.999510
132.153929,-9.529223
132.252111,-23.861602
132.350294,-10.943649
132.448477,-13.691194
132.546660,-10.021852
132.644842,-10.581112
132.743025,-6.797270
132.841208,-10.394663
132.939390,-4.178186
133.037573,-8.736758
133.135756,-25.882977
133.233938,-24.159374
133.332121,-39.122687
133.430304,-21.716342
133.528487,-20.858698
133.626669,-19.209781
133.724852,-16.370080
133.823035,-36.534223
133.921217,-16.740769
134.019400,-5.787514
134.117583,-16.573439
134.215766,-14.788101
134.313948,-27.008862
134.412131,-24.838972
134.510314,-23.100927
134.608496,-32.187593
134.706679,-12.876342
134.804862,-30.668469
134.903045,-10.772197
135.001227,-38.413613
135.099410,-31.502333
135.197593,-33.598472
135.295775,-27.451581
135.393958,-9.605876
135.492141,-14.641470
135.590324,-19.338946
135.688506,-19.708259
135.786689,-39.368688
135.884872,-36.819132
135.983054,-29.912373
136.081237,-29.277916
136.179420,-28.445298
136.277603,-37.961412
136.375785,-38.193301
136.473968,-30.267014
136.572151,-36.564636
136.670333,-24.204119
136.768516,-36.770421
136.866699,-33.930617
136.964881,-37.104337
137.063064,-22.699305
137.161247,-39.786185
137.259430,-25.454485
137.357612,-30.659898
137.455795,-30.836120
137.553978,-33.824108
137.652160,-30.111249
137.750343,-24.347113
137.848526,-19.580034
137.946709,-29.416364
138.044891,-37.221244
138.143074,-29.406463
138.241257,-37.470689
138.339439,-37.160689
138.437622,-45.494721
138.535805,-40.472705
138.633988,-39.918227
138.732170,-44.011147
138.830353,-33.705420
138.928536,-31.986859
139.026718,-34.242616
139.124901,-34.502118
139.223084,-37.244968
139.321267,-34.367479
139.419449,-51.165655
139.517632,-36.790235
139.615815,-36.600699
139.713997,-24.727034
139.812180,-15.255374
139.910363,-19.068357
140.008546,-21.616340
140.106728,-23.028229
140.204911,-30.775460
140.303094,-35.382058
140.401276,-41.106409
140.499459,-26.669076
140.597642,-25.624409
140.695825,-12.100962
140.794007,-8.898070
140.892190,-15.445562
140.990373,-15.197411
141.088555,-20.920007
141.186738,-22.293298
141.284921,-18.611065
141.383103,-15.462106
141.481286,-10.615695
141.579469,-13.052825
141.677652,-26.668563
141.775834,-16.157217
141.874017,-14.435934
141.972200,-22.389778
142.070382,-39.578682
142.168565,-11.739821
142.266748,-23.533934
142.364931,-20.866001
142.463113,-6.437374
142.561296,-17.385212
142.659479,-13.280389
142.757661,-18.938715
142.855844,-18.983952
142.954027,-20.490608
143.052210,-26.583660
143.150392,-14.776760
143.248575,-13.229392
143.346758,-3.994218
143.444940,2.874283
143.543123,-5.567592
143.641306,-15.313386
143.739489,-4.438461
143.837671,-37.718205
143.935854,-27.600814
144.034037,-28.932031
144.132219,-25.866059
144.230402,-21.294474
144.328585,-18.644648
144.426768,-29.426755
144.524950,-15.298189
144.623133,-4.409004
144.721316,-12.571788
144.819498,-14.553723
144.917681,-11.013391
145.015864,-9.214953
145.114046,-14.209469
145.212229,-5.323509
145.310412,-9.404990
145.408595,3.945606
145.506777,-6.568921
145.604960,-15.918780
145.703143,-29.914785
145.801325,-25.569127
145.899508,-31.755191
145.997691,-26.006888
146.095874,-19.616667
146.194056,-15.486970
146.292239,-13.079550
146.390422,-7.883943
146.488604,-5.445007
146.586787,-24.894358
146.684970,-26.859479
146.783153,-28.771892
146.881335,-26.875151
146.979518,-32.880083
147.077701,-39.980722
147.175883,-37.908843
147.274066,-41.997760
147.372249,-28.992258
147.470432,-32.434103
147.568614,-21.145352
147.666797,-10.652797
147.764980,-24.206118
147.863162,-22.250513
147.961345,-37.225312
148.059528,-25.425545
148.157711,-27.166574
148.255893,-9.885375
148.354076,-24.041231
148.452259,-35.449191
148.550441,-39.495418
148.648624,-39.366925
148.746807,-33.651415
148.844989,-34.194204
148.943172,-27.502630
149.041355,-34.665384
149.139538,-16.264900
149.237720,-11.105948
149.335903,-21.321595
149.434086,-19.675620
149.532268,-22.005626
149.630451,-14.393008
149.728634,-19.183286
149.826817,-21.158269
149.924999,-26.900210
150.023182,-16.542225
150.121365,-18.115836
150.219547,-25.577025
150.317730,-28.425895
150.415913,-24.799183
150.514096,-19.120911
150.612278,-18.744044
150.710461,-15.520339
150.808644,-25.658337
150.906826,-35.843160
151.005009,-40.622210
151.103192,-18.471048
151.201375,-19.593080
151.299557,-25.566786
151.397740,-19.433280
151.495923,-23.943324
151.594105,-29.134300
151.692288,-31.604267
151.790471,-28.649220
151.888654,-29.159770
151.986836,-22.600263
152.085019,-12.955524
152.183202,-21.400000
152.281384,-12.366691
152.379567,-16.457604
152.477750,-10.417743
152.575933,-20.428466
152.674115,-14.357824
152.772298,-23.524540
152.870481,-17.875283
152.968663,-35.793962
153.066846,-15.519637
153.165029,-32.647366
153.263211,-20.662723
153.361394,-27.426691
153.459577,-20.823306
153.557760,-19.948425
153.655942,-16.032066
153.754125,-11.137445
153.852308,-18.082777
153.950490,-30.771277
154.048673,-15.558449
154.146856,-17.757099
154.245039,-16.508794
154.343221,-25.216043
154.441404,-15.524572
154.539587,-24.058240
154.637769,-15.201380
154.735952,-12.353445
154.834135,-11.502863
154.932318,2.865488
155.030500,-13.544714
155.128683,-13.009218
155.226866,-13.245659
155.325048,-8.897760
155.423231,-25.775851
155.521414,-39.627294
155.619597,-18.615054
155.717779,-15.711409
155.815962,-24.680082
155.914145,-31.151897
156.012327,-19.724114
156.110510,-16.826502
156.208693,-9.276358
156.306876,-16.931236
156.405058,-18.134772
156.503241,-17.539907
156.601424,-18.416724
156.699606,-19.602784
156.797789,-16.082524
156.895972,-27.980766
156.994154,-31.091055
157.092337,-26.120726
157.190520,-17.482357
157.288703,-23.315409
157.386885,-12.836391
157.485068,-28.514627
157.583251,-23.111566
157.681433,-30.422879
157.779616,-18.637162
157.877799,-18.776137
157.975982,-23.127611
158.074164,-17.738034
158.172347,-23.106521
158.270530,-22.762518
158.368712,-29.649066
158.466895,-15.979965
158.565078,-22.857537
158.663261,-33.963550
158.761443,-27.180415
158.859626,-32.543638
158.957809,-32.429808
159.055991,-23.942440
159.154174,-37.286159
159.252357,-30.654189
159.350540,-25.876094
159.448722,-12.720158
159.546905,-24.840212
159.645088,-32.721588
159.743270,-28.658400
159.841453,-27.052731
159.939636,-23.557147
160.037819,-30.974820
160.136001,-25.238070
160.234184,-30.146030
160.332367,-28.787945
160.430549,-19.138370
160.528732,-14.215710
160.626915,-22.057681
160.725098,-25.611520
160.823280,-24.795533
160.921463,-16.980267
161.019646,-21.248511
161.117828,-15.206303
161.216011,-37.337348
161.314194,-21.504319
161.412376,-26.884948
161.510559,-20.430991
161.608742,-29.581093
161.706925,-18.818915
161.805107,-6.838142
161.903290,-18.712133
162.001473,-1.281297
162.099655,-21.539236
162.197838,-26.263023
162.296021,-24.651288
162.394204,-31.671798
162.492386,-32.048514
162.590569,-37.501869
162.688752,-32.538838
162.786934,-44.590915
162.885117,-39.706739
162.983300,-47.985014
163.081483,-39.594342
163.179665,-40.499930
163.277848,-25.433970
163.376031,-44.364567
163.474213,-37.871193
163.572396,-33.732346
163.670579,-22.844632
163.768762,-32.029600
163.866944,-23.269280
163.965127,-40.664623
164.063310,-48.197399
164.161492,-32.898846
164.259675,-10.327835
164.357858,-8.957307
164.456041,-12.288383
164.554223,-22.433346
164.652406,-29.826222
164.750589,-27.672218
164.848771,-26.646609
164.946954,-16.846900
165.045137,-12.501934
165.143319,-8.282595
165.241502,-38.716289
165.339685,-37.968771
165.437868,-32.047185
165.536050,-25.438466
165.634233,-28.322142
165.732416,-19.963272
165.830598,-18.122723
165.928781,-28.592535
166.026964,-25.754355
166.125147,-18.726422
166.223329,-8.479684
166.321512,-4.141080
166.419695,-1.837526
166.517877,-14.422102
166.616060,-10.078618
166.714243,-14.883216
166.812426,-6.872531
166.910608,8.484586
167.008791,13.762646
167.106974,21.678065
167.205156,4.605251
167.303339,-5.393919
167.401522,-2.368199
167.499705,8.658595
167.597887,9.197430
167.696070,9.284795
167.794253,-4.138868
167.892435,-13.267979
167.990618,-1.590745
168.088801,-7.405451
168.186984,-0.557774
168.285166,9.373604
168.383349,10.220632
168.481532,5.595467
168.579714,6.551902
168.677897,-12.701229
168.776080,-0.896754
168.874262,-0.017301
168.972445,-4.358877
169.070628,-2.447562
169.168811,-5.632485
169.266993,-6.366644
169.365176,-31.514661
169.463359,-16.010303
169.561541,-16.094758
169.659724,-15.333552
169.757907,-17.337502
169.856090,-22.749907
169.954272,-17.821468
170.052455,-13.125612
170.150638,-23.748351
170.248820,-29.398242
170.347003,-17.884019
170.445186,-21.067526
170.543369,-14.540404
170.641551,-21.283728
170.739734,-21.858580
170.837917,-30.234647
170.936099,-31.970011
171.034282,-35.663228
171.132465,-21.358330
171.230648,-15.899329
171.328830,-31.092943
171.427013,-16.923284
171.525196,-32.129253
171.623378,-15.985214
171.721561,-17.594907
171.819744,-20.556163
171.917927,-30.120172
172.016109,-32.132024
172.114292,-14.470252
172.212475,-12.850158
172.310657,-25.858327
172.408840,-23.789792
172.507023,-18.650264
172.605206,-22.021420
172.703388,-21.363052
172.801571,-25.693525
172.899754,-13.273691
172.997936,-11.722371
173.096119,-8.820169
173.194302,-6.793640
173.292484,-31.031877
173.390667,-21.686098
173.488850,-13.047905
173.587033,1.562722
173.685215,10.564903
173.783398,-10.107912
173.881581,-5.128809
173.979763,-12.262566
174.077946,-25.295129
174.176129,-24.157422
174.274312,-32.666665
174.372494,-22.868883
174.470677,-18.578211
174.568860,-16.301050
174.667042,-26.077664
174.765225,-37.264838
174.863408,-33.918729
174.961591,-23.821400
175.059773,-28.213971
175.157956,-28.757378
175.256139,-15.906062
175.354321,-23.567904
175.452504,-35.763664
175.550687,-39.555135
175.648870,-32.740526
175.747052,-27.100715
175.845235,-23.407630
175.943418,-22.219923
176.041600,-32.635195
176.139783,-25.305513
176.237966,-31.221677
176.336149,-25.251536
176.434331,-18.940533
176.532514,-34.446124
176.630697,-23.821422
176.728879,-20.270970
176.827062,-19.491609
176.925245,-15.644187
177.023427,-29.832902
177.121610,-27.082087
177.219793,-19.023753
177.317976,-18.542674
177.416158,-27.525021
177.514341,-25.035565
177.612524,-25.600776
177.710706,-38.140346
177.808889,-40.269339
177.907072,-37.613300
178.005255,-58.798955
178.103437,-47.647405
178.201620,-31.498914
178.299803,-31.653150
178.397985,-29.362906
178.496168,-23.111377
178.594351,-20.524408
178.692534,-14.502726
178.790716,-16.135978
178.888899,-21.862564
178.987082,-25.508732
179.085264,-19.812775
179.183447,-30.310902
179.281630,-27.894146
179.379813,-30.982540
179.477995,-42.087127
179.576178,-31.255080
179.674361,-20.521653
179.772543,-30.344881
179.870726,-35.403476
179.968909,-15.253209
180.067092,-31.699776
180.165274,-11.939632
180.263457,-24.547078
180.361640,-21.572729
180.459822,-14.569125
180.558005,-35.188036
180.656188,-25.178155
180.754370,-28.858060
180.852553,-21.253171
180.950736,-37.579494
181.048919,-41.710496
181.147101,-32.848030
181.245284,-49.672886
181.343467,-36.328604
181.441649,-23.949883
181.539832,-18.171123
181.638015,-26.880291
181.736198,-29.629119
181.834380,-24.988184
181.932563,-11.170832
182.030746,-12.597302
182.128928,-26.112960
182.227111,-28.158960
182.325294,-18.519505
182.423477,-45.946058
182.521659,-29.040817
182.619842,-35.611839
182.718025,-26.023317
182.816207,-36.108947
182.914390,-38.176089
183.012573,-41.232004
183.110756,-26.020119
183.208938,-9.104587
183.307121,-14.284042
183.405304,-16.546025
183.503486,-31.256948
183.601669,-21.211181
183.699852,-3.260794
183.798035,-12.625486
183.896217,-14.923016
183.994400,-24.147101
184.092583,-32.839835
184.190765,-26.373962
184.288948,-19.924260
184.387131,-20.179547
184.485314,-19.550708
184.583496,-4.006480
184.681679,-8.245705
184.779862,-8.460008
184.878044,-17.255592
184.976227,-3.573194
185.074410,0.947516
185.172592,-2.389784
185.270775,-4.213946
185.368958,-12.482730
185.467141,-5.913652
185.565323,-18.727704
185.663506,-7.310088
185.761689,-5.731493
185.859871,-13.620048
185.958054,-17.440786
186.056237,-5.547118
186.154420,-7.142603
186.252602,-20.019890
186.350785,-32.657244
186.448968,-17.696367
186.547150,-22.461885
186.645333,-19.138628
186.743516,-23.182306
186.841699,-17.944166
186.939881,-22.884697
187.038064,-3.864070
187.136247,-17.273002
187.234429,-24.727428
187.332612,-25.825805
187.430795,-14.438591
187.528978,-22.722478
187.627160,-17.628108
187.725343,-21.273631
187.823526,-8.008529
187.921708,-21.400448
188.019891,0.530697
188.118074,-16.960640
188.216257,-6.574963
188.314439,-16.512748
188.412622,-1.279260
188.510805,-2.120552
188.608987,-7.529648
188.707170,0.445934
188.805353,-5.737614
188.903535,-8.759801
189.001718,-1.407222
189.099901,7.489453
189.198084,-3.663615
189.296266,1.625163
189.394449,-6.206638
189.492632,-20.383968
189.590814,-19.372249
189.688997,-7.109165
189.787180,-21.334166
189.885363,-18.936207
189.983545,-17.135784
190.081728,-17.799679
190.179911,-30.315066
190.278093,-26.204563
190.376276,-19.150673
190.474459,-28.311713
190.572642,-21.796559
190.670824,-18.686132
190.769007,-19.736849
190.867190,-26.810334
190.965372,-28.993932
191.063555,-34.796060
191.161738,-35.378246
191.259921,-38.765356
191.358103,-31.276942
191.456286,-39.853044
191.554469,-21.478158
191.652651,-22.585410
191.750834,-33.074461
191.849017,-3.064317
191.947200,-35.507831
192.045382,-29.344488
192.143565,-25.394208
192.241748,-32.727505
192.339930,-31.048454
192.438113,-33.276304
192.536296,-42.788895
192.634478,-35.524617
192.732661,-42.909394
192.830844,-42.396121
192.929027,-32.463316
193.027209,-45.217708
193.125392,-35.954193
193.223575,-29.919904
193.321757,-32.506491
193.419940,-17.308392
193.518123,-22.448619
193.616306,-27.344554
193.714488,-42.974013
193.812671,-52.774498
193.910854,-35.373064
194.009036,-32.115653
194.107219,-21.662426
194.205402,-31.771559
194.303585,-33.522183
194.401767,-25.975141
194.499950,-30.292794
194.598133,-16.061387
194.696315,-29.431253
194.794498,-29.421774
194.892681,-27.154028
194.990864,-26.731507
195.089046,-21.509887
195.187229,-21.332095
195.285412,-9.428075
195.383594,-21.796865
195.481777,-19.983042
195.579960,-15.595721
195.678143,-5.670229
195.776325,-4.667600
195.874508,-15.197058
195.972691,-23.405170
196.070873,-23.687638
196.169056,-17.258433
196.267239,-20.321382
196.365422,-13.895575
196.463604,-17.294211
196.561787,-20.253065
196.659970,-13.997822
196.758152,-20.515572
196.856335,-10.504322
196.954518,-12.563759
197.052700,-17.741376
197.150883,-35.736633
197.249066,-14.953557
197.347249,-21.087293
197.445431,-17.908193
197.543614,-19.746671
197.641797,-8.850204
197.739979,-26.935037
197.838162,-19.343672
197.936345,-16.228599
198.034528,-17.928307
198.132710,-14.662160
198.230893,-24.772634
198.329076,-17.569790
198.427258,-34.250060
198.525441,-20.597191
198.623624,-4.023444
198.721807,-11.505867
198.819989,-1.018006
198.918172,-17.638674
199.016355,1.342767
199.114537,-10.397376
199.212720,-5.869767
199.310903,-3.596520
199.409086,-12.194974
199.507268,-16.163457
199.605451,-12.314572
199.703634,-22.819999
199.801816,-9.998049
199.899999,-16.237241
199.998182,-31.658986
200.096365,0.423895
200.194547,-3.383598
